## Sat Oct 30 14:10:38 2021 
model n s Ncalpt IC.clk IC.cor IC.rel rho
1 20 1000 5 46.63378 120.5556 123.0013 2.538315e-06
1 20 1000 5 49.82895 123.7182 126.5393 9.405507e-07
1 20 1000 5 51.1428 124.8892 127.4116 3.957994e-05
1 20 1000 5 47.53063 121.3673 124.1746 0.01077269
1 20 1000 5 47.0366 120.8915 123.6119 4.990226e-05
1 20 1000 5 61.12949 134.91 137.3709 1.405079e-07
1 20 1000 5 49.16761 123.0998 125.8378 1.566728e-05
1 20 1000 5 45.72163 119.6622 121.9585 1.828584e-06
1 20 1000 5 49.59652 123.5159 126.1121 0.004268977
1 20 1000 5 46.82522 120.6785 123.3406 3.376084e-08
1 20 1000 5 50.71785 124.5686 126.9228 7.325347e-06
1 20 1000 5 49.58019 123.4164 126.5699 4.042557e-10
1 20 1000 5 47.07794 120.9304 123.337 1.184455e-10
1 20 1000 5 51.62257 125.4917 127.9699 4.184023e-07
1 20 1000 5 48.43303 122.3448 124.9197 0.9911261
1 20 1000 5 129.1438 200.3094 200.7579 0.3488644
1 20 1000 5 47.52875 121.4015 124.1131 1.946799e-06
1 20 1000 5 49.46259 123.3317 126.018 1.887912e-07
1 20 1000 5 47.21449 121.0927 123.6612 5.571142e-10
1 20 1000 5 53.17296 126.9078 129.3088 7.767786e-05
1 20 1000 5 47.65884 121.5654 124.1215 2.807904e-07
1 20 1000 5 52.16507 126.086 128.4642 0.006802176
1 20 1000 5 148.0202 210.6976 210.359 0.7837711
1 20 1000 5 48.29774 122.1796 124.7277 4.401552e-06
1 20 1000 5 48.38383 122.321 124.7684 0.0001258902
1 20 1000 5 49.00358 122.8682 125.1619 1.038575e-07
1 20 1000 5 53.27951 126.1172 128.6742 2.458717e-06
1 20 1000 5 50.75554 124.5815 127.1579 2.217968e-05
1 20 1000 5 48.31108 122.2353 124.5541 8.776998e-06
1 20 1000 5 49.77148 123.6182 126.1549 0.4751166
1 20 1000 5 50.54609 124.4194 126.7792 0.001374366
1 20 1000 5 50.36592 124.2116 126.4084 3.096807e-07
1 20 1000 5 45.88105 119.7968 122.5206 3.817418e-05
1 20 1000 5 47.3002 121.2455 123.7444 4.031752e-09
1 20 1000 5 49.98481 123.9224 126.8253 0.0005206177
1 20 1000 5 49.81038 123.0401 125.473 3.392919e-08
1 20 1000 5 49.9747 123.8515 126.2259 3.285359e-06
1 20 1000 5 47.89918 121.7859 124.4046 0.002368503
1 20 1000 5 50.29937 124.199 126.9318 1.983528e-06
1 20 1000 5 49.61306 123.5153 125.8462 7.263383e-07
1 20 1000 5 50.70629 124.5258 127.1736 1.459766e-07
1 20 1000 5 48.96653 122.9 125.6012 4.052431e-10
1 20 1000 5 49.08736 123.0217 125.6496 1.097789e-06
1 20 1000 5 46.71497 120.5871 123.1432 0.1720862
1 20 1000 5 48.28702 122.1646 125.0891 1.08003e-08
1 20 1000 5 47.05061 120.9498 123.7089 6.917673e-08
1 20 1000 5 46.17165 120.0879 122.4955 5.638999e-09
1 20 1000 5 51.87476 125.6118 128.1137 8.930853e-07
1 20 1000 5 49.44278 123.2267 125.9526 7.378715e-08
1 20 1000 5 96.06409 168.7974 170.0735 0.5843483
1 20 1000 5 47.25166 121.1446 123.6763 0.0001403967
1 20 1000 5 48.99603 122.894 125.1345 6.316727e-06
1 20 1000 5 49.8991 123.3665 125.9518 7.619141e-06
1 20 1000 5 50.08303 123.9471 126.2867 0.4505655
2 20 1000 5 45.16843 116.962 119.6893 0.2196185
2 20 1000 5 47.09271 119.6428 121.9111 0.117281
2 20 1000 5 43.74018 116.1428 118.6723 0.001352536
2 20 1000 5 33.37298 107.2598 109.9083 0.001212132
2 20 1000 5 75.66492 135.0085 136.4618 0.9325755
2 20 1000 5 40.21027 113.1119 116.0178 0.002031383
2 20 1000 5 188.2905 138.0001 135.1684 0.1294232
2 20 1000 5 50.6627 120.6159 123.2613 0.9373201
2 20 1000 5 37.83142 110.9948 113.5167 0.0001935925
2 20 1000 5 40.53424 114.0964 116.6511 0.03782732
2 20 1000 5 52.21235 117.1385 119.1736 0.02249154
2 20 1000 5 37.73823 110.9082 113.5296 1.436271e-08
2 20 1000 5 63.21317 133.5994 135.4394 0.003657917
2 20 1000 5 35.38738 108.7719 111.3914 0.06537919
2 20 1000 5 55.50499 122.5203 124.4277 0.001160523
2 20 1000 5 47.81768 118.0236 120.6857 1.500779e-05
2 20 1000 5 139.9504 164.665 164.4968 0.2969073
2 20 1000 5 87.08502 148.2168 149.8887 9.14273e-06
2 20 1000 5 77.08119 139.4308 140.8722 0.9416488
2 20 1000 5 46.65789 116.4687 119.2696 0.8653125
2 20 1000 5 46.00088 118.3808 121.1257 2.068762e-05
2 20 1000 5 50.4352 117.7277 120.1563 6.376287e-06
2 20 1000 5 104.0602 141.2833 142.1218 0.0001592661
2 20 1000 5 53.40684 123.5032 126.2353 4.105742e-06
2 20 1000 5 42.06606 114.704 117.0595 6.057361e-05
2 20 1000 5 67.4763 126.8736 130.0057 0.9965897
2 20 1000 5 46.29001 115.6746 117.8031 0.9500271
2 20 1000 5 66.98847 135.2632 136.8296 0.005232162
2 20 1000 5 44.89879 113.6673 116.5065 0.0005730651
2 20 1000 5 63.10932 125.6236 127.6775 0.04223718
2 20 1000 5 40.68288 113.095 115.667 9.496981e-06
2 20 1000 5 36.5324 110.1237 112.8514 0.1175383
2 20 1000 5 52.16114 120.2966 122.6219 0.700451
2 20 1000 5 46.4682 116.1403 118.7011 6.716995e-05
2 20 1000 5 38.34595 111.5485 114.124 0.006067868
2 20 1000 5 40.90441 113.8491 116.6057 0.009642304
2 20 1000 5 33.60855 107.3916 109.9892 7.937027e-05
2 20 1000 5 64.54211 132.3402 135.0991 0.4463097
2 20 1000 5 88.52854 134.6079 136.1983 0.01390406
2 20 1000 5 52.77594 118.7033 120.827 1.021522e-05
2 20 1000 5 67.37801 131.4011 133.815 0.1502594
2 20 1000 5 37.97121 111.1873 113.8444 0.0001710786
2 20 1000 5 48.78478 119.8455 122.3709 5.802964e-06
2 20 1000 5 40.00389 112.9311 115.5841 0.001533414
2 20 1000 5 42.14971 113.4353 115.9945 0.7482174
2 20 1000 5 42.91014 115.2942 118.1803 0.2230801
2 20 1000 5 172.717 147.5048 146.9435 0.06465219
2 20 1000 5 34.36512 108.1559 110.7942 0.4123624
2 20 1000 5 50.79295 118.8915 121.4397 0.2770148
2 20 1000 5 280.228 206.996 204.391 1.660676e-06
2 20 1000 5 97.33317 142.0647 142.9522 2.329847e-06
2 20 1000 5 41.13645 113.5214 116.2368 0.1196294
2 20 1000 5 52.86294 121.8825 124.2148 0.8697248
2 20 1000 5 49.82051 121.4219 123.8243 0.0001431554
2 20 1000 5 248.4863 191.938 190.2735 0.2067523
2 20 1000 5 153.2333 135.2039 134.2753 0.0003120714
2 20 1000 5 41.7626 114.3385 117.0551 5.100956e-08
2 20 1000 5 38.63656 112.0188 114.5743 2.467235e-07
2 20 1000 5 47.04057 117.2382 119.6182 7.380621e-07
2 20 1000 5 168.0325 149.9415 149.8847 0.5466132
2 20 1000 5 50.66493 118.6638 121.0132 0.7930446
2 20 1000 5 67.51803 126.3689 127.3918 0.0001274911
2 20 1000 5 53.05021 120.0387 122.6772 1.488277e-05
2 20 1000 5 47.33511 117.3438 119.6871 0.07919531
2 20 1000 5 77.01614 134.0243 136.1046 0.1633545
2 20 1000 5 45.84998 118.757 121.8245 0.001721562
2 20 1000 5 60.19124 127.3466 129.6778 0.002505971
2 20 1000 5 39.82792 112.4861 115.1465 0.4140089
2 20 1000 5 37.8259 111.1171 113.8024 0.06952468
2 20 1000 5 47.16998 118.7206 120.9775 1.228091e-07
2 20 1000 5 48.92504 121.7539 124.3866 2.620198e-10
2 20 1000 5 52.9733 118.0077 120.5838 0.0009593286
2 20 1000 5 90.20968 140.05 141.2197 0.0002437706
2 20 1000 5 43.527 116.11 119.0987 0.9981643
2 20 1000 5 63.44163 131.5867 132.6086 0.999994
2 20 1000 5 36.09827 109.8568 112.4756 0.01743041
2 20 1000 5 43.30643 115.5989 118.0016 4.607755e-12
2 20 1000 5 58.1251 125.6392 127.7473 7.151759e-05
2 20 1000 5 39.30235 111.5964 114.2484 5.131926e-07
2 20 1000 5 66.71637 130.8745 133.5969 0.9999295
2 20 1000 5 1016.531 292.3781 215.4584 0.0722174
2 20 1000 5 395.2688 171.6558 168.3799 1.84612e-05
2 20 1000 5 39.52949 112.7904 115.3882 0.3443306
2 20 1000 5 42.23085 115.0681 117.3628 1.305058e-06
2 20 1000 5 49.19964 121.1052 123.3704 0.6915851
2 20 1000 5 62.28009 121.2405 123.8779 0.05451346
2 20 1000 5 51.62238 121.6637 124.4221 0.9439888
2 20 1000 5 43.63369 115.5794 118.0656 9.552477e-05
2 20 1000 5 40.86829 111.9036 114.569 3.803008e-07
2 20 1000 5 44.91355 113.5642 116.3108 2.527835e-07
2 20 1000 5 42.85969 115.1931 118.0348 0.1838749
2 20 1000 5 74.50328 133.0142 135.2524 0.8304081
2 20 1000 5 44.23341 116.8236 119.0878 2.028424e-08
2 20 1000 5 35.27977 108.7948 111.4027 4.792493e-07
2 20 1000 5 41.79893 114.0379 116.6907 0.0495298
2 20 1000 5 37.47399 111.0667 113.6416 0.9702405
2 20 1000 5 44.20388 115.8233 118.5989 0.0001505488
2 20 1000 5 47.76139 117.1423 120.0045 0.0001619698
2 20 1000 5 38.74103 112.0012 114.8605 0.8611426
2 20 1000 5 41.76777 113.4588 116.3406 0.004641389
3 20 1000 5 66.30905 139.6054 141.5128 2.875673e-06
3 20 1000 5 47.84634 121.7433 124.6354 8.100555e-07
3 20 1000 5 59.55333 133.1853 136.2073 1.031614e-06
3 20 1000 5 50.61783 124.3034 126.5425 1.043387e-07
3 20 1000 5 49.93547 123.8414 126.2193 4.555683e-06
3 20 1000 5 49.14612 123.0446 125.4319 0.001091646
3 20 1000 5 47.12782 120.9865 123.7232 1.297371e-06
3 20 1000 5 48.6598 122.5817 124.9184 0.002652546
3 20 1000 5 44.70641 118.6267 121.0184 0.4788118
3 20 1000 5 82.67451 154.012 155.5683 0.0009766702
3 20 1000 5 45.35755 118.8865 121.4953 6.089475e-08
3 20 1000 5 50.47321 124.311 127.0424 0.01236662
3 20 1000 5 47.93237 121.8239 124.3199 0.0008088265
3 20 1000 5 49.99148 123.8236 126.1825 0.002051088
3 20 1000 5 46.89338 120.754 123.6314 1.012941e-09
3 20 1000 5 48.61323 122.4622 124.7403 0.01806431
3 20 1000 5 129.1358 193.0947 193.0215 0.00602969
3 20 1000 5 46.71133 120.6028 123.2571 0.006775727
3 20 1000 5 48.29936 122.1845 124.9819 0.80748
3 20 1000 5 49.78628 123.6913 126.0524 0.02411586
3 20 1000 5 52.09801 125.8315 128.4537 3.118283e-11
3 20 1000 5 52.82274 126.5771 129.423 8.796712e-06
3 20 1000 5 57.70422 130.6432 132.6716 0.0003976674
3 20 1000 5 51.37687 125.1955 127.6268 1.750118e-08
3 20 1000 5 43.64198 117.5397 120.3676 0.2593586
3 20 1000 5 45.85647 119.7667 122.129 0.0002717133
3 20 1000 5 50.07959 123.9692 126.2196 0.9999957
3 20 1000 5 46.90651 120.7766 123.2906 0.05446919
3 20 1000 5 83.85981 151.1057 152.7046 1.374364e-07
3 20 1000 5 51.48018 125.2982 127.7735 2.817413e-05
3 20 1000 5 50.56596 124.3807 126.9433 0.004315495
3 20 1000 5 45.98368 119.8796 122.5202 7.118346e-05
3 20 1000 5 48.06479 121.9456 124.177 9.833626e-07
3 20 1000 5 48.4604 122.243 124.6628 0.01425537
3 20 1000 5 50.92721 124.4765 127.1204 0.02355789
3 20 1000 5 47.7897 121.5233 124.4735 4.404402e-08
3 20 1000 5 49.2675 123.1049 125.5675 0.03546595
3 20 1000 5 49.02096 122.8635 125.1234 3.140463e-08
3 20 1000 5 53.41406 127.1798 129.7911 0.01648733
3 20 1000 5 55.42356 129.061 131.9143 2.023118e-06
3 20 1000 5 47.31474 121.1535 123.9937 5.282535e-07
3 20 1000 5 45.61325 119.5185 122.1204 0.035213
3 20 1000 5 48.00999 121.9198 124.3741 0.003304731
3 20 1000 5 49.14489 122.9157 125.4511 0.002379774
3 20 1000 5 49.57631 123.4033 125.8442 0.001437795
3 20 1000 5 51.05382 124.9184 127.8126 8.857134e-05
3 20 1000 5 53.20659 127.0687 129.2398 4.598834e-10
3 20 1000 5 50.58807 124.5001 127.1261 0.0359305
3 20 1000 5 46.19467 120.0788 122.8219 0.0002660571
3 20 1000 5 47.80305 121.6833 124.4635 0.0007263421
3 20 1000 5 49.77179 123.466 125.7454 4.214271e-05
3 20 1000 5 51.76527 125.6493 127.9309 0.9665451
3 20 1000 5 49.05178 122.8475 125.4382 5.230197e-05
3 20 1000 5 50.28163 124.1311 126.3914 2.305716e-08
3 20 1000 5 44.2401 118.1317 120.599 1.008592e-06
3 20 1000 5 50.66387 124.4454 126.7902 1.006371e-07
3 20 1000 5 51.80215 125.6452 128.3021 3.302442e-09
3 20 1000 5 45.92874 119.7737 122.0323 4.067215e-06
3 20 1000 5 47.91038 121.8275 124.5294 1.900548e-08
3 20 1000 5 50.28528 124.0954 127.0849 3.376276e-05
3 20 1000 5 51.8017 125.6888 128.1792 1.615633e-05
3 20 1000 5 50.11636 123.6008 126.0262 2.696041e-06
3 20 1000 5 48.77193 122.6112 124.9314 0.01021359
3 20 1000 5 46.37761 120.2473 122.5694 1.594259e-09
3 20 1000 5 49.32703 123.1242 125.4207 0.01954274
3 20 1000 5 53.0171 126.8823 129.3166 0.1909248
3 20 1000 5 62.41823 135.7916 137.6794 4.438978e-08
3 20 1000 5 46.75841 120.7025 123.4627 9.203987e-08
3 20 1000 5 47.84054 121.6981 124.296 0.001465755
3 20 1000 5 47.29789 121.2049 123.4552 0.002763974
3 20 1000 5 48.75633 122.6104 125.3444 3.608801e-05
3 20 1000 5 44.2274 118.0505 120.3464 0.000193345
3 20 1000 5 80.92389 154.1435 155.8548 0.001450181
3 20 1000 5 44.9161 118.8307 121.1143 2.754701e-08
3 20 1000 5 50.69587 124.4634 126.5092 1.531012e-09
3 20 1000 5 50.21899 124.048 126.7608 0.0005649147
3 20 1000 5 49.35548 123.2199 125.5647 3.50528e-05
3 20 1000 5 54.60163 127.9534 130.4668 0.6026841
3 20 1000 5 48.46284 122.3326 124.8672 2.705329e-07
3 20 1000 5 49.65726 123.4959 125.785 3.707047e-05
3 20 1000 5 48.31892 122.1177 124.5799 2.777545e-07
3 20 1000 5 49.42015 123.2363 125.8546 1.578238e-05
3 20 1000 5 61.938 135.6479 137.6371 0.0008426542
3 20 1000 5 47.53196 121.4109 124.1479 0.01125678
3 20 1000 5 48.04127 121.9625 124.3763 6.266917e-08
3 20 1000 5 51.9463 125.7506 128.0581 2.456307e-05
3 20 1000 5 73.62781 147.2755 149.433 2.814469e-06
3 20 1000 5 49.34676 123.1824 125.5055 2.106875e-05
3 20 1000 5 51.42187 125.2727 127.4735 0.9568836
3 20 1000 5 52.66805 126.3838 129.2635 1.040854e-05
3 20 1000 5 51.31083 125.0952 127.1173 3.486184e-07
3 20 1000 5 48.04873 121.9175 124.4796 0.0002715167
3 20 1000 5 53.55977 127.3499 129.8487 1.168675e-12
3 20 1000 5 52.68199 126.3898 129.3775 0.03975004
3 20 1000 5 50.76331 124.2429 126.9451 1.297916e-05
3 20 1000 5 51.78454 125.4331 127.9898 0.002121206
3 20 1000 5 51.28315 125.1219 127.9619 0.02963787
3 20 1000 5 49.51645 123.3826 126.1775 1.247821e-07
3 20 1000 5 57.47872 130.2936 132.2709 1.146969e-05
3 20 1000 5 52.20117 125.966 128.2991 0.008681451
4 20 1000 5 217.4901 187.2989 185.3771 1.003271e-08
4 20 1000 5 1526.2 480.8909 213.0302 0.707655
4 20 1000 5 849.1907 238.1188 209.1864 1.480996e-06
4 20 1000 5 11056.91 6870.406 334.515 2.13722e-07
4 20 1000 5 278.77 181.0559 179.8219 3.290001e-05
4 20 1000 5 377.6267 213.8203 199.8353 1.225196e-05
4 20 1000 5 345.6563 199.2198 195.8949 2.701698e-11
4 20 1000 5 1060.227 274.9895 238.4561 2.633842e-10
4 20 1000 5 228.9397 183.2897 177.2799 0.01576749
4 20 1000 5 679.5492 243.6173 213.4763 0.04845859
4 20 1000 5 615.437 261.2579 237.1702 3.962476e-08
4 20 1000 5 524.8332 194.1995 185.8256 0.5779787
4 20 1000 5 483.574 209.203 195.2921 0.4262402
4 20 1000 5 307.8372 195.8432 184.898 3.980541e-09
4 20 1000 5 287.2285 189.2965 186.5306 2.988628e-06
4 20 1000 5 382.3397 198.6521 194.6185 0.8959297
4 20 1000 5 250.3596 184.3916 181.0363 7.240765e-08
4 20 1000 5 506.9413 250.5426 230.2633 2.224791e-06
4 20 1000 5 179.2907 163.9004 162.5986 0.0006335223
4 20 1000 5 402.4226 214.1728 207.9791 0.9999992
4 20 1000 5 994.961 312.0314 221.598 1.796727e-14
4 20 1000 5 542.1112 203.9848 201.483 4.088726e-07
4 20 1000 5 571.6573 251.3478 228.7237 2.696856e-08
4 20 1000 5 340.0519 181.7687 176.9157 7.919792e-07
4 20 1000 5 288.2442 188.3753 184.399 0.03227979
4 20 1000 5 454.7491 207.0894 202.5561 0.2778294
4 20 1000 5 752.7282 257.2474 209.1252 0.07662373
4 20 1000 5 2717.933 657.3868 230.9828 0.01355933
4 20 1000 5 231.789 188.2024 185.0195 5.163395e-11
4 20 1000 5 271.3141 202.252 200.4856 2.650326e-07
4 20 1000 5 275.2181 205.8676 203.1571 0.05959368
4 20 1000 5 327.6917 193.0225 189.5091 5.450806e-09
4 20 1000 5 465.3222 216.1699 211.2797 0.0007175228
4 20 1000 5 1530.639 320.6287 227.1944 1.29451e-09
4 20 1000 5 1599.671 500.3139 235.2482 0.1020922
4 20 1000 5 235.4695 181.5178 180.4456 6.896931e-06
4 20 1000 5 285.7552 204.3961 192.7537 4.580121e-05
4 20 1000 5 271.2486 186.4545 184.7397 5.106731e-05
4 20 1000 5 868.8356 308.4549 236.1809 2.537411e-05
4 20 1000 5 3654.748 510.421 217.3566 0.001071399
4 20 1000 5 432.9439 183.2308 179.7539 0.262529
4 20 1000 5 386.6701 200.9668 194.2003 2.860565e-07
4 20 1000 5 3625.305 1260.939 270.1885 1.791981e-05
4 20 1000 5 515.4195 211.7454 203.9385 1.27622e-10
4 20 1000 5 2369.683 707.8708 254.6194 0.0001076762
4 20 1000 5 412.7964 197.5411 188.3285 2.989889e-07
4 20 1000 5 407.547 185.9888 182.1563 3.489826e-08
4 20 1000 5 24103.29 13074.16 356.813 3.058427e-05
4 20 1000 5 231.2205 201.5748 198.3119 0.01794649
4 20 1000 5 315.2593 206.6343 202.0053 0.0003978879
4 20 1000 5 337.0431 193.8833 188.7843 5.018669e-07
4 20 1000 5 275.9233 201.5804 190.1325 5.261256e-12
4 20 1000 5 347.7901 195.473 189.6933 0.1901743
4 20 1000 5 342.9071 184.1133 181.9921 8.089706e-05
4 20 1000 5 503.9248 199.4713 193.2244 0.9919193
4 20 1000 5 509.116 224.6373 203.4398 1.258891e-05
4 20 1000 5 278.4401 184.9866 183.196 0.002876692
4 20 1000 5 210.9356 189.4719 188.0573 0.0001519301
4 20 1000 5 200.0447 174.6315 174.0398 0.0003687312
4 20 1000 5 293.1657 201.8493 200.3647 6.323032e-05
4 20 1000 5 8453.527 4284.816 284.7711 0.6158723
4 20 1000 5 234.6439 189.9975 189.2734 0.960565
4 20 1000 5 489.5418 192.0992 181.7671 0.01719738
4 20 1000 5 309.2255 200.8875 196.1213 6.548104e-05
4 20 1000 5 3652.464 967.0566 250.2372 6.681922e-15
4 20 1000 5 339.302 207.8721 202.4313 2.426737e-06
4 20 1000 5 265.5006 191.9102 189.4631 0.0008898403
4 20 1000 5 493.7866 194.8707 188.9011 0.003301626
4 20 1000 5 421.4371 203.7774 196.241 0.006761454
4 20 1000 5 331.037 197.9611 194.3445 7.58936e-05
4 20 1000 5 402.3857 190.1416 183.9964 4.972519e-07
4 20 1000 5 386.0799 212.7172 209.6026 0.3427958
4 20 1000 5 543.5139 249.0644 234.7127 0.4087716
4 20 1000 5 301.2513 189.6429 178.4797 0.9981046
4 20 1000 5 247.7775 197.0126 192.2905 0.1323959
4 20 1000 5 182.0823 160.2197 159.4321 2.488834e-06
4 20 1000 5 222.2156 190.3798 188.0659 6.909822e-09
4 20 1000 5 293.4807 187.9174 183.1574 0.1639267
4 20 1000 5 642.3511 208.6195 197.0482 0.8281476
4 20 1000 5 4300580 2e+100 506.0444 0.1954425
4 20 1000 5 285.9067 196.1302 189.8785 9.55005e-14
4 20 1000 5 372.3361 190.6208 188.498 0.002679724
4 20 1000 5 278.0601 201.7105 200.4715 3.432029e-05
4 20 1000 5 334.0738 199.4382 195.4236 2.657059e-06
4 20 1000 5 6904.843 2562.268 284.5341 0.02587562
4 20 1000 5 77312.28 38190.29 353.0683 0.001682137
4 20 1000 5 5615.839 1835.213 280.8718 5.063625e-08
4 20 1000 5 299.8808 192.108 188.6488 0.06018626
4 20 1000 5 244.0365 183.2047 181.5043 6.566855e-05
4 20 1000 5 335.0202 201.745 199.1395 8.103347e-12
4 20 1000 5 649.4926 239.6871 222.8792 8.326888e-11
4 20 1000 5 3241.36 452.801 222.3481 1.661513e-08
4 20 1000 5 881.946 282.3858 224.1707 1.046269e-07
4 20 1000 5 362.6439 207.1538 201.4271 1.155399e-08
4 20 1000 5 242.5379 182.5792 174.6987 0.6943591
4 20 1000 5 350378.1 2e+100 424.4371 1.200156e-10
4 20 1000 5 258.6338 203.4664 201.4372 5.874942e-09
4 20 1000 5 235.5132 187.5037 186.4101 0.6897299
4 20 1000 5 496.6897 202.2516 196.4276 1.065039e-08
4 20 1000 5 3173.334 1237.702 235.5455 2.932482e-06
1 20 1000 10 35.60667 109.496 111.9211 2.784843e-05
1 20 1000 10 41.26029 115.0842 117.7375 2.053003e-06
1 20 1000 10 38.65453 112.5133 115.287 0.002438245
1 20 1000 10 38.26386 112.1262 114.6402 2.785321e-08
1 20 1000 10 41.59191 115.4459 117.7241 7.154384e-07
1 20 1000 10 41.25631 115.1748 117.4304 0.0003447323
1 20 1000 10 40.67842 114.5753 117.1541 0.002881211
1 20 1000 10 40.29147 113.9941 116.6246 9.173021e-07
1 20 1000 10 61.89425 135.34 136.9559 6.087485e-07
1 20 1000 10 43.8789 117.6965 119.9696 1.645809e-08
1 20 1000 10 40.11322 113.9236 116.9074 0.05182795
1 20 1000 10 38.79618 112.6553 114.9584 2.131732e-06
1 20 1000 10 55.22949 127.6397 129.9369 0.206145
1 20 1000 10 39.1388 113.0479 115.2912 4.874103e-05
1 20 1000 10 37.65778 111.5675 113.9897 6.089007e-05
1 20 1000 10 38.95077 112.8054 115.3476 1.846095e-05
1 20 1000 10 37.39958 111.2892 113.8601 0.001952902
1 20 1000 10 44.58899 118.471 120.7333 0.001358163
1 20 1000 10 124.9092 185.5462 185.2939 2.135846e-08
1 20 1000 10 38.14718 112.0237 114.237 0.9689561
1 20 1000 10 36.76949 110.618 113.127 1.773698e-07
1 20 1000 10 42.45889 116.2177 118.4714 2.100763e-07
1 20 1000 10 40.3614 114.2415 116.7161 0.007740081
1 20 1000 10 37.43053 111.3174 113.6302 2.661555e-12
1 20 1000 10 171.8777 219.6907 219.0322 8.355068e-06
1 20 1000 10 37.34846 111.2145 113.527 5.749937e-09
1 20 1000 10 42.95716 116.7315 119.1227 0.002656809
1 20 1000 10 59.42145 132.4021 134.2876 5.775762e-08
1 20 1000 10 35.95235 109.8881 112.4601 7.964264e-05
1 20 1000 10 35.85008 109.7138 111.9712 0.3256033
1 20 1000 10 35.6365 109.529 111.8042 1.045876e-05
1 20 1000 10 40.5265 114.4048 116.7665 3.281647e-05
1 20 1000 10 40.52457 114.3376 116.8487 7.787242e-10
1 20 1000 10 40.24012 114.1297 116.4294 1.492424e-06
1 20 1000 10 37.15641 111.0561 114.2392 0.05258152
1 20 1000 10 36.99485 110.8965 113.1651 3.152001e-05
1 20 1000 10 44.18779 117.9948 120.4748 0.04898401
1 20 1000 10 42.46419 116.2883 118.2372 2.479502e-06
1 20 1000 10 41.57352 115.4254 117.704 7.158542e-07
1 20 1000 10 38.16887 112.0365 114.2287 4.71104e-08
1 20 1000 10 40.26846 114.0863 116.4829 0.03520331
1 20 1000 10 43.01465 116.8459 119.1564 4.948051e-05
1 20 1000 10 51.28148 124.9816 126.6383 0.2655703
1 20 1000 10 63.31156 136.6732 138.5703 1.477288e-08
1 20 1000 10 41.6575 115.4872 117.9084 0.02912864
1 20 1000 10 38.14726 111.9353 114.3241 8.385246e-06
1 20 1000 10 36.73041 110.6019 113.052 1.259764e-07
1 20 1000 10 43.75282 117.4766 120.023 4.434801e-11
1 20 1000 10 39.83483 113.7422 115.998 1.211938e-06
1 20 1000 10 39.44971 113.1953 115.4308 5.028487e-06
1 20 1000 10 41.40099 115.256 117.7984 0.001277712
1 20 1000 10 39.93871 113.8799 116.2886 1.434746e-05
1 20 1000 10 39.76091 113.6329 116.347 0.9595711
1 20 1000 10 39.2784 113.1332 115.6052 7.449914e-07
1 20 1000 10 40.59109 114.3878 116.8736 8.404635e-09
1 20 1000 10 38.10079 111.9411 114.2055 1.140951e-06
1 20 1000 10 37.20101 111.0991 113.3828 0.0002355909
1 20 1000 10 38.25403 112.0809 115.6848 1.655047e-06
1 20 1000 10 39.26988 113.1773 115.3614 0.003043858
1 20 1000 10 37.02941 110.9115 113.1193 0.004772308
1 20 1000 10 40.13115 113.977 116.7286 1.437633e-07
1 20 1000 10 36.26991 110.1814 112.5856 0.01502868
1 20 1000 10 38.72963 112.6182 115.1468 0.0001274889
1 20 1000 10 41.83032 115.707 118.1428 2.723771e-06
1 20 1000 10 34.90974 108.8711 111.3915 1.903394e-14
1 20 1000 10 40.43762 114.2727 116.8339 1.453957e-07
1 20 1000 10 41.5435 115.4213 118.0259 3.323896e-05
1 20 1000 10 36.77962 110.6044 112.9584 0.0001013874
1 20 1000 10 34.57321 108.4552 110.7459 0.9571766
1 20 1000 10 39.59427 113.4331 115.716 5.02362e-07
1 20 1000 10 36.36918 110.2344 112.6762 3.33501e-06
1 20 1000 10 40.50368 114.3041 116.6498 5.55977e-07
1 20 1000 10 37.58407 111.5053 114.1462 9.913525e-06
1 20 1000 10 39.58237 113.4162 115.7234 6.184925e-11
1 20 1000 10 41.46241 115.278 117.9566 2.66125e-09
1 20 1000 10 40.48669 114.3715 116.8429 0.5857717
1 20 1000 10 50.64704 124.4166 126.4832 0.01270113
1 20 1000 10 40.53 114.3565 116.6349 0.9491956
1 20 1000 10 97.67326 170.0462 170.8758 4.004105e-07
1 20 1000 10 37.93869 111.8771 114.365 2.339359e-06
1 20 1000 10 35.69958 109.577 112.0602 1.584665e-16
1 20 1000 10 44.44784 118.115 120.6537 0.8579118
1 20 1000 10 39.19682 113.0418 115.566 0.9401362
1 20 1000 10 38.08816 111.9655 114.4888 1.356226e-06
1 20 1000 10 37.69034 111.55 113.8378 0.005219314
